"ISO","year","regime_type","election","obs_bin","obs_bin_max","obs_count","obs_count_max","demi","demi_max","source","obs_vdem","obs_qed"
"GIN",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GIN",1995,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"GIN",1996,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GIN",1997,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GIN",1998,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"GIN",1999,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GIN",2000,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GIN",2001,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GIN",2002,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"GIN",2003,"Electoral autocracy",1,0,1,0,1,NA,"WANEP-Guineé",NA,1,0
"GIN",2004,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GIN",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2008,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2009,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2010,"Electoral autocracy",1,1,1,2,4,"WANEP-Guineé, Consortium pour l'observation Domestique des Elections en Guinée","Réseau des Organisations de la Société Civile pour l’Observation et le Suivi des Élections, WANEP-Guineé, Reseau Afrique Jeunesse, Consortium pour l'observation Domestique des Elections en Guinée","https://www.wanep.org/wanep/files/ar/ar2010_en.pdf, https://www.cartercenter.org/resources/pdfs/news/peace_publications/election_reports/guinea-2010-finalreport.pdf",1,NA
"GIN",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2013,"Electoral autocracy",1,1,1,3,4,"Réseau des Organisations de la Société Civile pour l’Observation et le Suivi des Élections, Consortium pour l'observation Domestique des Elections en Guinée, WANEP-Guineé","Réseau des Organisations de la Société Civile pour l’Observation et le Suivi des Élections, Reseau Afrique Jeunesse, Consortium pour l'observation Domestique des Elections en Guinée, WANEP-Guineé","https://web.archive.org/web/20130924013853/http://www.roseguinee.org/, https://www.eods.eu/library/FR%20GUINEA%2020.01.2014_fr.pdf, https://www.wanep.org/wanep/files/ar/ar_2013_en.pdf",1,NA
"GIN",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2015,"Electoral autocracy",1,1,1,3,4,"Consortium pour l'observation Domestique des Elections en Guinée, WANEP-Guineé, Réseau des Organisations de la Société Civile pour l’Observation et le Suivi des Élections","Consortium pour l'observation Domestique des Elections en Guinée, WANEP-Guineé, Réseau des Organisations de la Société Civile pour l’Observation et le Suivi des Élections, Reseau Afrique Jeunesse","https://www.eods.eu/library/EU%20EOM%20FR%20GUINEA%202015.pdf, https://eeas.europa.eu/archives/eueom/missions/2015/guinea/pdf/moeue_guine_2015_rapport-final_fr.pdf",1,NA
"GIN",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2017,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2018,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GIN",2020,"Electoral autocracy",1,1,1,2,3,"WANEP-Guineé, Reseau Afrique Jeunesse","WANEP-Guineé, Réseau des Organisations de la Société Civile pour l’Observation et le Suivi des Élections, Reseau Afrique Jeunesse",NA,1,NA
"GIN",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",1990,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GMB",1991,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GMB",1992,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"GMB",1993,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GMB",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GMB",1995,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GMB",1996,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"GMB",1997,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"GMB",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GMB",1999,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GMB",2000,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GMB",2001,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"GMB",2002,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"GMB",2003,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GMB",2004,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GMB",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",2006,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"GMB",2007,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"GMB",2008,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",2009,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",2010,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",2011,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"GMB",2012,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"GMB",2013,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",2016,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"GMB",2017,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GMB",2018,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",2019,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",2020,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GMB",2021,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GNB",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",1992,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",1993,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",1994,"Electoral autocracy",1,0,1,0,2,NA,"Conselho Nacional da Juventude, Liga Guineense dos Direitos Humanos",NA,1,0
"GNB",1995,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",1996,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",1997,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",1999,"Electoral autocracy",1,1,1,1,2,"Liga Guineense dos Direitos Humanos","Liga Guineense dos Direitos Humanos, Conselho Nacional da Juventude","https://www.amnesty.org/es/wp-content/uploads/2021/06/afr300112001en.pdf",1,0
"GNB",2000,"Electoral autocracy",1,1,1,1,2,"Liga Guineense dos Direitos Humanos","Conselho Nacional da Juventude, Liga Guineense dos Direitos Humanos","https://www.amnesty.org/es/wp-content/uploads/2021/06/afr300112001en.pdf",1,0
"GNB",2001,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",2002,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",2003,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNB",2004,"Electoral autocracy",1,1,1,1,2,"Liga Guineense dos Direitos Humanos","Conselho Nacional da Juventude, Liga Guineense dos Direitos Humanos","https://www.refworld.org/reference/annualreport/amnesty/2005/en/24224",1,0
"GNB",2005,"Electoral autocracy",1,1,1,1,2,"Liga Guineense dos Direitos Humanos","Liga Guineense dos Direitos Humanos, Conselho Nacional da Juventude","https://www.eods.eu/library/FR%20GUINEA%20BISSAU%202005_en.pdf",0,NA
"GNB",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNB",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNB",2008,"Electoral autocracy",1,1,1,1,2,"Liga Guineense dos Direitos Humanos","Liga Guineense dos Direitos Humanos, Conselho Nacional da Juventude","https://www.eeas.europa.eu/sites/default/files/eu_eom_guinea_bissau_2008_-_final_report_eng.pdf",0,NA
"GNB",2009,"Electoral autocracy",1,1,1,1,2,"Liga Guineense dos Direitos Humanos","Conselho Nacional da Juventude, Liga Guineense dos Direitos Humanos","https://www.amnesty.org/es/wp-content/uploads/2021/07/afr300032009eng.pdf",0,NA
"GNB",2010,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNB",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNB",2012,"Electoral autocracy",1,1,1,1,2,"Liga Guineense dos Direitos Humanos","Conselho Nacional da Juventude, Liga Guineense dos Direitos Humanos","http://www.lgdh.org/2012/05/comunicado-de-imprensa-liga.html#more",0,NA
"GNB",2013,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNB",2014,"Electoral autocracy",1,1,1,1,2,"Liga Guineense dos Direitos Humanos","Liga Guineense dos Direitos Humanos, Conselho Nacional da Juventude","https://www.facebook.com/photo/?fbid=232713740245150&set=a.215882188594972",0,NA
"GNB",2015,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNB",2016,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNB",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNB",2018,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNB",2019,"Electoral democracy",1,1,1,2,2,"Conselho Nacional da Juventude, Liga Guineense dos Direitos Humanos","Conselho Nacional da Juventude, Liga Guineense dos Direitos Humanos","https://www.facebook.com/cnjgbissau/posts/pfbid05U7K7Z4uVC5kMPZMSUxHjGM3oN8fS4QtZvtf6FoNn2tDfdmvqgV9FfEoJL8dvg2Jl, https://www.facebook.com/lgdh.gb/posts/pfbid02aSxusUQqJsqwJvZPVMPgveqMDoGNMoeeujhyQNNn4chRuK9zV6T8we8KQptNiBPQl",0,NA
"GNB",2020,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNB",2021,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNQ",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNQ",1992,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNQ",1993,"Closed autocracy",1,0,0,0,0,NA,NA,NA,0,0
"GNQ",1994,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNQ",1995,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNQ",1996,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"GNQ",1997,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNQ",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNQ",1999,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"GNQ",2000,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNQ",2001,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNQ",2002,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"GNQ",2003,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GNQ",2004,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"GNQ",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2008,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2009,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2010,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2013,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2016,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2017,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2018,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2020,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GNQ",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",1990,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"GRC",1991,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"GRC",1992,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"GRC",1993,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"GRC",1994,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"GRC",1995,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"GRC",1996,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"GRC",1997,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"GRC",1998,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"GRC",1999,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"GRC",2000,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"GRC",2001,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"GRC",2002,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"GRC",2003,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,0
"GRC",2004,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,0
"GRC",2005,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2006,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2007,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GRC",2008,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2009,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GRC",2010,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2011,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2012,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GRC",2013,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2014,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2015,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GRC",2016,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2017,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2018,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2019,"Liberal democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GRC",2020,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GRC",2021,"Liberal democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",1990,"Electoral autocracy",1,1,1,1,1,"Facultad Latinoamericana de Ciencias Sociales","Facultad Latinoamericana de Ciencias Sociales","https://en.wikipedia.org/wiki/1990%E2%80%9391_Guatemalan_general_election, https://incep.org/antecedentes-historicos/",1,0
"GTM",1991,"Electoral autocracy",1,1,1,1,1,"Facultad Latinoamericana de Ciencias Sociales","Facultad Latinoamericana de Ciencias Sociales","https://en.wikipedia.org/wiki/1990%E2%80%9391_Guatemalan_general_election, https://incep.org/antecedentes-historicos/",1,0
"GTM",1992,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GTM",1993,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GTM",1994,"Electoral autocracy",1,1,1,2,2,"Facultad Latinoamericana de Ciencias Sociales, Centro de Estudios de la Cultura Maya","Facultad Latinoamericana de Ciencias Sociales, Centro de Estudios de la Cultura Maya","https://en.wikipedia.org/wiki/1994_Guatemalan_parliamentary_election, https://incep.org/antecedentes-historicos/, http://abyayala.nativeweb.org/maya/zapeta.html",1,0
"GTM",1995,"Electoral autocracy",1,1,1,2,2,"Facultad Latinoamericana de Ciencias Sociales, Centro de Estudios de la Cultura Maya","Facultad Latinoamericana de Ciencias Sociales, Centro de Estudios de la Cultura Maya","https://incep.org/antecedentes-historicos/, https://en.wikipedia.org/wiki/1995%E2%80%9396_Guatemalan_general_election, https://cirma.org.gt/opac/record/43#inventory",1,0
"GTM",1996,"Electoral autocracy",1,1,1,1,1,"Facultad Latinoamericana de Ciencias Sociales","Facultad Latinoamericana de Ciencias Sociales","https://incep.org/antecedentes-historicos/, https://www.facebook.com/accion.ciudadana.gt/posts/pfbid02C47zLuqP6aqZAymj3noHpTbYfR4stdEioQTAR5MPMG2AJJ5EU1eq9ghiGAKoQY8Hl, https://en.wikipedia.org/wiki/1995%E2%80%9396_Guatemalan_general_election",1,0
"GTM",1997,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GTM",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GTM",1999,"Electoral autocracy",1,1,1,3,3,"Instituto Centroamericano de Estudios Politicos, Facultad Latinoamericana de Ciencias Sociales, Acción Ciudadana","Instituto Centroamericano de Estudios Politicos, Facultad Latinoamericana de Ciencias Sociales, Acción Ciudadana","https://cdm21069.contentdm.oclc.org/digital/collection/ppl1/id/420043, https://en.wikipedia.org/wiki/1999_Guatemalan_general_election, https://www.facebook.com/accion.ciudadana.gt/posts/pfbid02C47zLuqP6aqZAymj3noHpTbYfR4stdEioQTAR5MPMG2AJJ5EU1eq9ghiGAKoQY8Hl",1,0
"GTM",2000,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"GTM",2001,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"GTM",2002,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"GTM",2003,"Electoral democracy",1,1,1,4,4,"Asociación para el Desarrollo, la Organizacion, Servicios y Estudios Socioculturales, Acción Ciudadana, Facultad Latinoamericana de Ciencias Sociales, Instituto Centroamericano de Estudios Politicos","Asociación para el Desarrollo, la Organizacion, Servicios y Estudios Socioculturales, Acción Ciudadana, Facultad Latinoamericana de Ciencias Sociales, Instituto Centroamericano de Estudios Politicos","https://www.doses.org.gt/, https://www.facebook.com/photo/?fbid=1614377982170488&set=a.1614377905503829, https://pdf.usaid.gov/pdf_docs/Pdaca293.pdf",1,0
"GTM",2004,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"GTM",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2006,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2007,"Electoral democracy",1,1,1,5,5,"Asociación para el Desarrollo, la Organizacion, Servicios y Estudios Socioculturales, Acción Ciudadana, Facultad Latinoamericana de Ciencias Sociales, Organismo Naleb', Instituto Centroamericano de Estudios Politicos","Asociación para el Desarrollo, la Organizacion, Servicios y Estudios Socioculturales, Acción Ciudadana, Facultad Latinoamericana de Ciencias Sociales, Organismo Naleb', Instituto Centroamericano de Estudios Politicos","https://www.doses.org.gt/, https://www.facebook.com/photo/?fbid=1614377982170488&set=a.1614377905503829, https://www.facebook.com/libreriaFlacso/posts/pfbid02HxpfatCAKfMDXi62jQKC5KEiyTFZwumUnGvjZHftVuwaVACddMr3N3pWzgxyNDj5l, abaco.uca.edu.sv/opacbfi/verdetalle_.php?idobra=155590&searchType=materias&searchText=Indios de Guatemala&tipomaterial=0&cc=0&tipob=2, https://www.wola.org/sites/default/files/downloadable/Central%20America/Guatemala/Past/Guatemala%20elections%20memo%20FINAL%20english.pdf",1,NA
"GTM",2008,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2009,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2010,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2011,"Electoral democracy",1,1,1,5,5,"Asociación para el Desarrollo, la Organizacion, Servicios y Estudios Socioculturales, Acción Ciudadana, Facultad Latinoamericana de Ciencias Sociales, Organismo Naleb', Instituto Centroamericano de Estudios Politicos","Asociación para el Desarrollo, la Organizacion, Servicios y Estudios Socioculturales, Acción Ciudadana, Facultad Latinoamericana de Ciencias Sociales, Organismo Naleb', Instituto Centroamericano de Estudios Politicos","https://www.doses.org.gt/, https://www.facebook.com/photo/?fbid=1614377982170488&set=a.1614377905503829, https://www.facebook.com/flacsogt/posts/pfbid02XK1jiq9bNWWYXhnQGKEGQqSv7NkeGyf3L2ZebQKC9DkhrB4s5yKDBHKYGEjurRjql, https://www.url.edu.gt/PortalURL/Archivos/06/Archivos/informe_analitico2012.pdf, https://incep.org/2019/04/reporte-politico-no2-4/",1,NA
"GTM",2012,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2014,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2015,"Electoral democracy",1,1,1,4,5,"Instituto Centroamericano de Estudios Politicos, Facultad Latinoamericana de Ciencias Sociales, Acción Ciudadana, Organismo Naleb'","Instituto Centroamericano de Estudios Politicos, Facultad Latinoamericana de Ciencias Sociales, Acción Ciudadana, Asociación para el Desarrollo, la Organizacion, Servicios y Estudios Socioculturales, Organismo Naleb'","https://incep.org/2019/04/reporte-politico-no13/, https://x.com/FlacsoGuatemala/status/562618666785968128, https://www.facebook.com/accion.ciudadana.gt/posts/pfbid02Y3AgcbCQ3Tsj4iiUCQ4REp5zZErdyNhwRcz9AuU82fqvU73eACiVayYr8npf8Uhbl, https://www.prensalibre.com/guatemala/politica/mujeres-e-indigenas-deberan-postularse/",1,NA
"GTM",2016,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2018,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2019,"Electoral democracy",1,1,1,4,5,"Instituto Centroamericano de Estudios Politicos, Acción Ciudadana, Facultad Latinoamericana de Ciencias Sociales, Organismo Naleb'","Instituto Centroamericano de Estudios Politicos, Asociación para el Desarrollo, la Organizacion, Servicios y Estudios Socioculturales, Acción Ciudadana, Facultad Latinoamericana de Ciencias Sociales, Organismo Naleb'","https://incep.org/2019/05/curso-actualizacion-electoral-para-periodistas/, https://www.facebook.com/accion.ciudadana.gt/posts/pfbid02a9bJjnFkkBFSBs2Qjrvdk1BsasHeHyDqngNj9j7c4akKzYPH7jBTohaRSwjUGcQWl, https://x.com/FlacsoGuatemala/status/1067129020469440512, https://www.facebook.com/organismonaleb/photos/a.887839447930072/2234610286586308/?type=3",1,NA
"GTM",2020,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GTM",2021,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",1990,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",1991,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",1992,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"GUY",1993,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",1995,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",1996,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",1997,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"GUY",1998,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",1999,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",2000,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",2001,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,0
"GUY",2002,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",2003,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",2004,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"GUY",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2006,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GUY",2007,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2008,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2009,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2010,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2011,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GUY",2012,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2014,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2015,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GUY",2016,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2018,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2019,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"GUY",2020,"Electoral democracy",1,0,0,0,0,NA,NA,NA,1,NA
"GUY",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"HKG",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
